instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
LR1_10_3;1000;1;54;42365.93;3600.00;99;1;901.29;2697.49;0;0;0.00
LR1_10_4;1000;1;28;31670.42;3600.00;98;4;897.58;2700.89;0;0;0.00
LR1_10_5;1000;1;60;61395.76;3600.00;198;3;1778.02;1819.29;0;0;0.00
LR1_10_6;1000;1;49;49285.07;3600.00;158;2;1051.18;2547.31;0;0;0.00
LR1_10_7;1000;1;36;40008.59;3600.00;97;2;909.21;2689.86;0;0;0.00
LR1_10_8;1000;1;26;29209.29;3600.00;104;3;997.68;2600.94;0;0;0.00
LR1_10_9;1000;1;49;53719.47;3600.00;213;3;1574.57;2022.93;0;0;0.00
LR1_10_10;1000;1;39;46336.13;3600.00;156;3;1531.02;2067.07;0;0;0.00
LR2_10_1;1000;1;18;59445.84;3600.00;165;2;1740.12;1857.60;0;0;0.00
LR2_10_2;1000;1;14;60262.66;3600.00;121;2;1299.91;2298.55;0;0;0.00
LR2_10_3;1000;1;11;41577.79;3600.01;54;2;1353.62;2245.24;0;0;0.00
LR2_10_4;1000;1;8;30227.24;3600.02;21;2;1428.83;2169.34;0;0;0
LR2_10_5;1000;1;14;57458.13;3600.00;82;1;2427.23;1171.74;0;0;0.00
LR2_10_6;1000;1;11;52331.99;3600.02;76;3;2305.22;1293.85;0;0;0.00
LR2_10_7;1000;1;9;41508.67;3600.01;30;1;2185.19;1413.80;0;0;0.00
LR2_10_8;1000;1;7;28847.48;3600.01;18;2;2333.55;1261.30;0;0;0
LR2_10_9;1000;1;13;56113.87;3600.01;83;1;2860.11;739.18;0;0;0.00
LR2_10_10;1000;1;11;48215.21;3600.03;29;1;3005.10;594.43;0;0;0.00
LRC1_10_1;1000;1;82;49267.64;3600.01;113;2;771.67;2827.41;0;0;0.00
LRC1_10_2;1000;1;72;45298.34;3600.00;89;2;523.31;3076.05;0;0;0.00
LRC1_10_3;1000;1;53;36120.01;3600.02;93;3;421.17;3178.33;0;0;0.00
LRC1_10_4;1000;1;40;27737.92;3600.00;61;1;296.83;3302.26;0;0;0.00
LRC1_10_5;1000;1;73;50691.89;3600.00;119;2;796.37;2802.81;0;0;0.00
LRC1_10_6;1000;1;68;44442.39;3600.01;128;3;885.25;2713.84;0;0;0.00
LRC1_10_7;1000;1;61;42432.39;3600.00;126;3;954.52;2644.48;0;0;0.00
LRC1_10_8;1000;1;56;44248.37;3600.00;140;2;937.22;2661.93;0;0;0.00
LRC1_10_9;1000;1;53;40644.80;3600.01;131;3;977.26;2621.74;0;0;0.00
LRC1_10_10;1000;1;48;38042.13;3600.01;119;2;1152.64;2446.34;0;0;0.00
LRC2_10_1;1000;1;22;35000.67;3600.00;142;1;1131.96;2466.50;0;0;0.00
LRC2_10_2;1000;1;20;34452.29;3600.01;112;3;747.18;2851.92;0;0;0.00
LRC2_10_3;1000;1;16;29819.63;3600.01;56;1;338.04;3261.00;0;0;0.00
LRC2_10_4;1000;1;11;24579.99;3600.01;26;2;278.71;3317.02;0;0;0
LRC2_10_5;1000;1;18;32930.43;3600.00;98;2;1103.75;2495.23;0;0;0.00
LRC2_10_6;1000;1;17;31117.39;3600.00;111;3;1503.05;2096.07;0;0;0.00
LRC2_10_7;1000;1;16;35716.66;3600.00;103;2;1495.17;2104.01;0;0;0.00
LRC2_10_10;1000;1;11;32759.78;3600.04;33;1;2797.68;801.75;0;0;0.00
