instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
LR1_10_3;1000;1;54;42524.38;3600.00;108;1;1522.05;2077.31;0;0;0.00
LR1_10_4;1000;1;28;31524.88;3600.00;124;4;1665.64;1933.39;0;0;0.00
LR1_10_5;1000;1;60;61290.77;3600.00;154;3;2361.73;1237.67;0;0;0.00
LR1_10_6;1000;1;49;50643.09;3600.00;134;4;1886.65;1712.80;0;0;0.00
LR1_10_7;1000;1;36;40463.72;3600.00;136;3;1856.75;1742.49;0;0;0.00
LR1_10_8;1000;1;25;30271.99;3600.00;82;3;1624.46;1974.76;0;0;0.00
LR1_10_9;1000;1;50;53882.97;3600.00;190;3;2023.49;1575.86;0;0;0.00
LR1_10_10;1000;1;40;46988.77;3600.01;130;3;2241.19;1358.37;0;0;0.00
LR2_10_1;1000;1;18;60836.06;3600.01;154;1;2425.42;1173.87;0;0;0.00
LR2_10_2;1000;1;14;62656.32;3600.00;110;2;1801.93;1797.41;0;0;0.00
LR2_10_3;1000;1;11;42364.46;3600.01;48;1;2130.12;1469.20;0;0;0.00
LR2_10_4;1000;1;8;29661.73;3600.02;19;1;2079.82;1518.55;0;0;0.00
LR2_10_5;1000;1;14;58476.78;3600.01;65;2;3108.34;491.33;0;0;0.00
LR2_10_6;1000;1;12;49276.16;3600.00;29;1;2969.31;630.16;0;0;0.00
LR2_10_7;1000;1;9;42311.31;3600.00;23;1;3048.63;550.59;0;0;0.00
LR2_10_8;1000;1;7;27090.03;3600.01;4;1;3249.04;345.41;0;0;0.00
LR2_10_9;1000;1;13;53775.34;3600.00;48;2;3198.49;401.09;0;0;0.00
LR2_10_10;1000;1;11;47332.23;3600.04;22;1;3134.46;465.29;0;0;0.00
LRC1_10_1;1000;1;83;49419.66;3600.00;113;3;1776.82;1822.70;0;0;0.00
LRC1_10_2;1000;1;72;45380.56;3600.00;97;2;1314.08;2285.52;0;0;0.00
LRC1_10_3;1000;1;53;36075.73;3600.01;72;3;1020.48;2579.12;0;0;0.00
LRC1_10_4;1000;1;40;27735.53;3600.01;59;1;591.87;3007.43;0;0;0.00
LRC1_10_5;1000;1;72;51773.27;3600.01;109;5;1752.26;1847.26;0;0;0.00
LRC1_10_6;1000;1;68;44151.13;3600.00;129;3;2175.21;1424.22;0;0;0.00
LRC1_10_7;1000;1;61;41697.76;3600.00;120;4;1953.68;1645.83;0;0;0.00
LRC1_10_8;1000;1;57;42297.11;3600.00;154;4;1965.75;1633.70;0;0;0.00
LRC1_10_9;1000;1;54;40674.80;3600.00;140;3;1963.15;1636.42;0;0;0.00
LRC1_10_10;1000;1;49;37486.17;3600.00;104;2;2314.82;1284.63;0;0;0.00
LRC2_10_1;1000;1;22;35053.71;3600.00;117;2;2004.19;1595.18;0;0;0.00
LRC2_10_2;1000;1;20;33662.90;3600.00;91;2;1543.27;2056.21;0;0;0.00
LRC2_10_3;1000;1;16;29320.72;3600.00;53;2;1034.22;2565.03;0;0;0.00
LRC2_10_4;1000;1;11;24684.05;3600.02;34;1;914.10;2681.76;0;0;0.00
LRC2_10_5;1000;1;17;38516.74;3600.01;70;3;2500.49;1099.17;0;0;0.00
LRC2_10_6;1000;1;17;31436.32;3600.00;69;3;2581.25;1018.43;0;0;0.00
LRC2_10_7;1000;1;16;34844.99;3600.01;59;3;2460.88;1138.83;0;0;0.00
LRC2_10_10;1000;1;11;33296.71;3600.01;22;2;3059.63;540.10;0;0;0.00
