instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
LR2_6_7;600;2;6;17761.93;1800.00;24;2;1545.68;253.66;1;128;0.43
LR2_6_8;600;2;5;11887.77;1800.03;9;1;1556.82;242.65;1;37;0.04
LR2_6_9;600;2;8;19672.17;1800.01;67;1;1512.42;284.84;2;357;2.46
LR2_6_10;600;2;7;18030.02;1800.01;31;1;1648.47;150.66;0;160;0.66
LRC1_6_1;600;2;52;18477.83;1800.00;217;2;519.21;1268.25;5;676;11.75
LRC1_6_2;600;2;43;16913.85;1800.00;225;3;475.07;1306.60;16;939;17.70
LRC1_6_3;600;2;36;13992.34;1800.00;133;1;265.29;1509.66;13;1760;24.69
LRC1_6_4;600;2;25;10813.81;1800.00;100;1;217.49;1560.60;15;1343;21.50
LRC1_6_5;600;2;46;16975.27;1800.00;196;2;472.36;1302.11;8;1084;24.89
LRC1_6_6;600;2;42;17267.10;1800.00;230;2;608.21;1173.20;11;560;17.74
LRC1_6_7;600;2;38;15478.08;1800.00;218;2;656.85;1124.20;12;811;18.15
LRC1_6_8;600;2;33;15702.94;1800.00;237;2;632.29;1147.52;20;731;19.33
LRC1_6_9;600;2;34;15155.69;1800.00;219;1;782.84;999.79;24;919;16.63
LRC1_6_10;600;2;29;15782.67;1800.00;227;3;762.65;1017.19;21;625;19.27
LRC2_6_1;600;2;16;15448.35;1800.00;239;1;938.04;855.90;2;248;5.16
LRC2_6_2;600;2;13;14643.77;1800.00;159;1;757.13;1029.59;16;861;12.82
LRC2_6_3;600;2;10;13072.42;1800.00;84;1;607.38;1183.96;3;668;8.11
LRC2_6_4;600;2;7;10270.53;1800.00;45;1;587.82;1209.06;2;195;1.60
LRC2_6_5;600;2;13;15167.87;1800.00;191;2;701.70;1082.16;16;838;15.42
LRC2_6_6;600;2;12;16396.21;1800.00;125;2;1175.85;618.62;11;440;5.04
LRC2_6_7;600;2;10;16331.29;1800.01;62;2;1503.49;293.88;11;324;2.44
LRC2_6_8;600;2;9;14662.39;1800.00;58;2;1505.61;291.98;6;328;2.14
LRC2_6_9;600;2;9;13801.01;1800.00;31;2;1605.76;193.14;1;209;0.95
LRC2_6_10;600;2;7;14802.15;1800.00;38;2;1511.16;287.47;2;185;1.17
LC1_8_1;800;2;80;25184.38;3600.00;269;0;1902.60;1692.39;0;129;2.02
LC1_8_2;800;2;77;27035.52;3600.00;161;2;1162.29;2426.87;6;619;9.30
LC1_8_3;800;2;64;26523.35;3600.00;128;2;1049.92;2443.68;24;1443;105.15
LC1_8_4;800;2;60;22770.89;3600.00;73;1;731.32;2856.35;16;751;11.49
LC1_8_5;800;2;80;25211.22;3600.00;255;0;1872.78;1722.24;0;136;2.04
LC1_8_6;800;2;80;25164.25;3600.01;212;1;1778.94;1816.46;0;150;2.12
LC1_8_7;800;2;80;25158.38;3600.00;217;0;1949.25;1645.60;0;163;2.57
LC1_8_8;800;2;78;25348.45;3600.00;177;2;1706.04;1882.88;3;448;9.21
LC1_8_9;800;2;73;25800.06;3600.00;135;2;1576.01;1851.95;8;782;170.54
LC1_8_10;800;2;70;26204.88;3623.68;98;2;1347.25;1628.20;22;1046;647.38
LC2_8_1;800;2;24;11687.06;3600.00;494;0;2219.11;1374.42;0;44;1.72
LC2_8_2;800;2;24;14163.82;3600.00;245;2;1864.60;1722.33;9;463;10.68
LC2_8_3;800;2;25;12452.19;3600.00;123;1;1138.24;2451.95;5;867;8.35
LC2_8_4;800;2;24;12285.12;3600.00;89;1;684.15;2901.90;9;813;12.44
LC2_8_5;800;2;25;12329.80;3600.00;232;1;2027.30;1566.62;4;172;4.13
LC2_8_6;800;2;24;12783.97;3600.00;233;2;1866.34;1724.72;5;213;6.79
LC2_8_7;800;2;25;11854.44;3600.00;152;1;2047.88;1544.78;2;403;5.82
LC2_8_8;800;2;24;11454.33;3600.01;141;2;2029.44;1560.71;3;678;8.52
LC2_8_9;800;2;24;11629.41;3600.00;205;1;1726.18;1868.30;1;181;3.42
LC2_8_10;800;2;24;11574.90;3600.00;162;2;1678.13;1903.30;2;890;16.76
LR1_8_1;800;2;80;39291.32;3600.01;132;1;927.81;2635.01;7;2913;35.84
LR1_8_2;800;2;59;34154.59;3600.01;131;1;684.34;1744.91;13;3246;1169.84
LR1_8_3;800;2;44;29653.25;3600.01;137;1;674.11;1627.77;22;3310;1297.37
LR1_8_4;800;2;25;20985.66;3600.80;153;2;973.01;2389.22;6;3164;236.68
LR1_8_5;800;2;49;40504.90;3600.00;308;4;1778.00;1713.79;23;876;105.59
LR1_8_6;800;2;40;35127.27;3600.12;250;2;1090.39;2468.66;21;1248;39.48
LR1_8_7;800;2;30;28626.05;3600.00;218;2;1063.38;2454.07;22;2601;80.82
LR1_8_8;800;2;20;19877.16;3600.00;201;3;1186.36;2315.76;22;2738;96.31
LR1_8_9;800;2;41;37910.34;3600.00;439;1;1662.15;1897.30;11;854;37.81
LR1_8_10;800;2;31;31198.63;3600.00;338;3;1663.06;1887.04;28;1123;47.67
LR2_8_1;800;2;14;46350.52;3600.00;313;2;1746.29;1812.64;20;917;38.75
LR2_8_2;800;2;12;34825.67;3600.00;179;2;1538.27;2028.88;12;1257;31.31
LR2_8_3;800;2;9;29072.37;3600.00;89;2;1086.23;2501.08;3;690;11.45
LR2_8_4;800;2;7;20836.62;3600.01;33;1;1406.16;2188.57;1;179;0.84
LR2_8_5;800;2;11;38767.30;3600.00;152;2;2468.29;1117.65;17;645;12.91
LR2_8_6;800;2;9;31250.79;3600.00;83;1;2499.99;1093.71;5;591;5.36
LR2_8_7;800;2;7;28370.79;3600.02;35;1;2456.66;1141.41;3;216;1.22
LR2_8_8;800;2;5;20417.66;3600.00;15;3;2863.97;732.81;1;50;0.11
LR2_8_9;800;2;10;35875.77;3600.01;132;1;2672.30;918.70;8;613;8.17
LR2_8_10;800;2;9;29929.79;3600.00;49;1;3096.76;499.92;1;336;2.76
LRC1_8_1;800;2;66;32402.79;3600.00;202;2;1083.36;2501.10;10;645;14.20
LRC1_8_2;800;2;56;27893.88;3600.00;155;2;742.76;2829.30;13;1376;27.10
LRC1_8_3;800;2;48;24457.34;3600.00;108;1;431.50;3149.38;17;1642;18.60
LRC1_8_4;800;2;34;18346.16;3600.00;80;1;335.46;3250.86;8;1417;12.98
LRC1_8_5;800;2;58;31383.56;3600.00;202;2;922.00;2652.36;16;1049;24.40
LRC1_8_6;800;2;55;28697.32;3600.00;201;3;1093.17;2472.53;25;1076;33.04
LRC1_8_7;800;2;51;28474.65;3600.00;171;2;1013.13;2306.30;17;1352;279.51
LRC1_8_8;800;2;45;27461.62;3600.00;193;4;1121.44;2311.08;26;1499;166.33
LRC1_8_9;800;2;44;25287.84;3600.00;217;2;1220.94;2306.72;35;1672;71.11
LRC1_8_10;800;2;40;24709.46;3605.31;179;3;1088.41;1894.73;33;1517;621.11
LRC2_8_1;800;2;20;23119.30;3600.00;293;2;1340.45;2242.12;7;487;15.53
LRC2_8_2;800;2;17;22443.99;3600.00;153;2;838.48;2744.47;14;953;16.24
LRC2_8_3;800;2;15;17856.03;3600.00;92;2;655.49;2931.92;23;728;11.90
LRC2_8_4;800;2;11;15188.00;3600.01;43;1;383.98;3211.07;1;380;3.19
LRC2_8_5;800;2;16;26081.97;3600.00;178;3;1311.21;2236.13;11;1594;51.27
LRC2_8_6;800;2;15;26822.14;3600.01;146;2;2006.26;1575.45;16;1007;17.36
LRC2_8_7;800;2;14;23692.74;3600.00;144;2;2385.89;1201.12;12;872;12.20
LRC2_8_8;800;2;12;21619.98;3600.02;75;2;2417.45;1175.28;5;663;6.66
LRC2_8_9;800;2;11;23819.47;3600.01;46;1;3036.25;560.72;2;386;2.58
LRC2_8_10;800;2;10;20297.42;3600.01;27;1;3125.91;472.97;3;209;0.71
LC1_10_1;1000;2;100;42488.66;3600.00;144;0;1857.67;1737.98;0;149;1.56
LC1_10_2;1000;2;94;44991.80;3600.00;88;3;1017.58;2576.33;7;525;4.84
LC1_10_3;1000;2;82;42738.09;3600.00;98;1;1297.55;2252.74;21;2071;48.48
LC1_10_4;1000;2;74;38543.58;3600.00;52;1;874.53;2718.18;18;784;6.57
LC1_10_5;1000;2;100;42477.41;3600.01;153;0;1791.64;1803.63;0;161;1.77
LC1_10_6;1000;2;101;42838.39;3600.00;141;1;1781.83;1812.99;0;220;2.56
LC1_10_7;1000;2;100;42854.99;3600.01;125;1;1702.45;1892.74;0;209;2.34
LC1_10_8;1000;2;98;42949.56;3600.01;110;2;1521.76;2072.67;3;363;3.54
LC1_10_9;1000;2;91;44876.79;3600.00;93;3;1554.86;1993.91;27;809;49.96
LC1_10_10;1000;2;88;42762.13;3600.00;90;2;1485.52;2058.41;33;935;55.29
LC2_10_1;1000;2;30;16879.24;3600.00;289;1;2262.42;1331.59;0;49;1.27
LC2_10_2;1000;2;31;19013.12;3600.01;137;2;1635.09;1935.97;25;767;27.66
LC2_10_3;1000;2;30;17753.83;3600.00;101;1;1115.24;2460.06;8;882;22.82
LC2_10_4;1000;2;29;18073.14;3600.01;56;1;719.34;2875.92;15;503;3.76
LC2_10_5;1000;2;31;17137.53;3600.00;121;1;1971.95;1622.26;0;336;3.85
LC2_10_6;1000;2;31;17194.08;3600.00;91;1;1921.06;1674.85;3;329;2.73
LC2_10_7;1000;2;31;19154.39;3600.00;137;2;1701.17;1888.50;37;595;8.96
LC2_10_8;1000;2;30;17015.03;3600.00;118;2;2165.77;1424.18;8;584;8.25
LC2_10_9;1000;2;31;17550.38;3600.00;71;1;1647.11;1947.66;8;543;4.16
LC2_10_10;1000;2;30;16567.76;3600.01;69;1;1515.03;2077.84;4;762;5.91
LR1_10_1;1000;2;100;56744.91;3600.01;65;1;748.22;2836.41;2;2255;14.25
LR1_10_2;1000;2;80;49380.44;3600.00;63;1;535.29;3040.62;8;2214;23.40
LR1_10_3;1000;2;54;41923.78;3600.02;118;1;873.69;2555.42;14;3530;169.88
LR1_10_4;1000;2;28;31936.79;3600.00;112;4;1103.38;2428.27;7;2280;66.25
LR1_10_5;1000;2;59;61151.46;3600.00;199;3;1845.14;1733.88;9;478;17.89
LR1_10_6;1000;2;49;49151.59;3600.00;154;2;1344.08;2226.35;37;1205;28.02
LR1_10_7;1000;2;36;39560.96;3600.01;116;2;1079.42;2487.63;17;1787;31.58
LR1_10_8;1000;2;25;30605.94;3600.00;93;3;1060.82;2506.43;8;1649;31.14
LR1_10_9;1000;2;49;53775.44;3600.00;194;3;1672.15;1898.71;23;779;26.66
LR1_10_10;1000;2;39;48165.24;3600.01;192;2;1801.25;1772.10;25;1013;24.41
LR2_10_1;1000;2;18;58093.11;3600.00;184;2;1856.08;1704.66;22;1266;37.60
LR2_10_2;1000;2;14;59601.72;3600.01;128;2;1305.15;2272.93;6;1112;20.10
LR2_10_3;1000;2;11;46126.90;3600.00;70;2;1325.76;2262.77;2;672;10.07
LR2_10_4;1000;2;8;29475.11;3600.00;28;2;1223.42;2373.77;2;134;0.93
LR2_10_5;1000;2;14;59129.45;3600.00;89;1;2523.14;1067.53;8;787;8.18
LR2_10_6;1000;2;12;49244.38;3600.00;50;1;2505.20;1089.67;1;496;4.43
LR2_10_7;1000;2;9;39700.67;3600.00;35;1;1796.33;1801.14;0;216;1.45
LR2_10_8;1000;2;7;27415.71;3600.02;11;1;2476.61;1118.04;0;47;0.08
LR2_10_9;1000;2;13;51831.50;3600.00;62;1;2737.59;855.90;3;604;5.66
LR2_10_10;1000;2;11;51203.96;3600.02;25;2;3155.01;443.77;1;193;0.80
LRC1_10_1;1000;2;82;49194.74;3600.01;101;1;939.21;2648.45;12;913;11.28
LRC1_10_2;1000;2;72;45013.05;3600.00;97;1;807.86;2773.08;24;1433;18.36
